ref_wingei_Female_013_RNA	ref_wingei_Female_014_RNA	ref_wingei_Female_015_RNA	ref_wingei_Male_005_RNA	ref_wingei_Male_006_RNA	ref_wingei_Male_007_RNA	alt_wingei_Female_013_RNA	alt_wingei_Female_014_RNA	alt_wingei_Female_015_RNA	alt_wingei_Male_005_RNA	alt_wingei_Male_006_RNA	alt_wingei_Male_007_RNA	gene
4.815028901734103	3.8728323699421967	4.872832369942198	16.046242774566473	13.323699421965316	9.248554913294797	2.508670520231214	2.3179190751445087	2.6763005780346822	9.526011560693641	7.213872832369943	5.514450867052023	ENSXMAG00000003348
37.85567010309278	35.77319587628866	44.863402061855666	82.98453608247422	69.46134020618557	54.198453608247426	20.953608247422682	20.05670103092784	26.038659793814432	46.992268041237104	38.9639175257732	30.98453608247423	ENSXMAG00000003359
4.854166666666667	4.4875	4.847916666666666	9.785416666666666	9.335416666666667	10.452083333333333	2.6	2.3125	2.533333333333333	5.129166666666666	4.622916666666667	5.072916666666667	ENSXMAG00000029882
5.075555555555557	4.726666666666667	4.986666666666666	10.146666666666668	9.717777777777778	10.737777777777776	2.7444444444444445	2.4488888888888893	2.6577777777777776	5.366666666666666	4.855555555555554	5.3	ENSXMAG00000003367
13.36	10.88	13.96	27.84	20.76	23.64	4.68	3.2	3.92	8.92	7.0	5.68	ENSXMAG00000003368
1.5833333333333333	1.3525641025641026	0.9487179487179488	2.993589743589744	3.4871794871794872	2.5320512820512815	0.7435897435897436	0.8910256410256411	0.5641025641025641	1.698717948717949	1.698717948717949	1.3076923076923077	ENSXMAG00000003372
3.095238095238096	2.619047619047619	1.5714285714285714	5.8761904761904775	4.809523809523808	13.304761904761904	1.5619047619047621	1.2666666666666666	0.7904761904761904	2.657142857142857	2.295238095238095	6.133333333333334	ENSXMAG00000023859
24.844783715012728	28.09669211195929	33.05343511450382	35.610687022900755	48.972010178117046	31.53944020356234	14.712468193384225	16.852417302798983	18.519083969465647	19.562340966921123	27.74809160305343	17.564885496183205	ENSXMAG00000003383
1.3333333333333333	0.0	2.333333333333333	2.333333333333333	5.0	2.0	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666666	1.6666666666666667	0.6666666666666666	ENSXMAG00000003384
8.3130081300813	10.853658536585368	30.284552845528456	45.036585365853654	32.53658536585366	29.84552845528455	5.1626016260162615	6.869918699186993	17.817073170731707	27.150406504065035	19.51219512195122	17.995934959349594	ENSXMAG00000003385
												ENSXMAG00000015772
28.33333333333333	29.682539682539684	26.952380952380953	42.98412698412698	43.8968253968254	38.920634920634924	17.08730158730159	17.134920634920636	14.706349206349206	24.865079365079364	25.73015873015873	23.190476190476193	ENSXMAG00000015748
												ENSXMAG00000021755
0.4117647058823529	0.0	1.8235294117647056	1.0	0.9411764705882352	1.9411764705882355	1.7647058823529411	0.2352941176470588	3.647058823529412	3.1764705882352944	1.8235294117647056	5.352941176470588	ENSXMAG00000024372
0.5	0.0	2.2142857142857144	1.2142857142857142	1.1428571428571428	2.357142857142857	1.4285714285714286	0.0	3.571428571428572	3.5	1.7142857142857142	5.428571428571429	ENSXMAG00000025524
												ENSXMAG00000024553
0.8779069767441859	1.5174418604651163	2.063953488372093	16.61627906976744	14.505813953488374	2.261627906976744	0.4534883720930232	0.7034883720930233	1.0755813953488371	7.337209302325581	6.232558139534883	0.9709302325581396	ENSXMAG00000008408
2.8690476190476186	5.136904761904762	4.696428571428571	3.2261904761904763	7.166666666666668	5.708333333333332	2.0654761904761907	3.6666666666666665	3.1607142857142856	2.4226190476190474	5.446428571428571	4.267857142857143	ENSXMAG00000015440
												ENSXMAG00000023719
												ENSXMAG00000027853
												ENSXMAG00000012331
4.818181818181818	7.666666666666668	5.0151515151515165	6.803030303030303	3.651515151515152	4.666666666666667	1.6515151515151516	2.803030303030303	2.015151515151515	2.5454545454545454	1.3636363636363635	2.0303030303030303	ENSXMAG00000023761
5.702127659574468	7.24468085106383	7.079787234042553	7.702127659574468	7.345744680851063	5.324468085106383	2.5	3.1968085106382977	2.98936170212766	3.101063829787234	3.0	2.0531914893617023	ENSXMAG00000023836
7.674698795180722	6.542168674698795	8.204819277108435	11.783132530120485	12.108433734939759	10.993975903614462	5.873493975903615	4.849397590361447	6.042168674698795	8.590361445783133	8.409638554216867	7.903614457831326	ENSXMAG00000003285
2.901408450704225	2.0704225352112675	3.1126760563380285	6.112676056338028	6.436619718309858	6.112676056338028	2.3380281690140845	2.5211267605633805	3.309859154929577	6.070422535211267	6.492957746478872	5.352112676056338	ENSXMAG00000028085
7.090909090909091	6.213903743315508	6.208556149732621	9.898395721925132	8.155080213903743	6.449197860962568	3.1657754010695185	2.6042780748663104	2.5614973262032086	4.909090909090909	3.962566844919786	2.9946524064171123	ENSXMAG00000028123
5.498084291187738	5.724137931034483	5.819923371647509	12.436781609195402	11.770114942528734	9.256704980842912	4.509578544061303	4.739463601532567	4.992337164750958	10.444444444444443	10.038314176245212	8.045977011494253	ENSXMAG00000029366
49.9366515837104	43.42760180995475	45.558823529411775	103.21493212669684	86.44117647058823	68.10859728506786	29.26018099547511	25.839366515837106	27.097285067873305	61.153846153846146	50.66968325791855	38.92307692307692	ENSXMAG00000003263
1.3723404255319152	1.3510638297872342	2.2127659574468086	3.765957446808511	4.074468085106384	4.095744680851063	1.1382978723404256	1.3829787234042554	1.7872340425531914	3.3085106382978724	3.265957446808511	3.3617021276595747	ENSXMAG00000010412
3.3846153846153846	2.519230769230769	2.5769230769230766	4.403846153846153	7.0769230769230775	3.7692307692307687	5.596153846153847	4.1923076923076925	4.153846153846153	7.365384615384616	9.634615384615383	5.269230769230768	ENSXMAG00000000664
4.44	3.92	5.9	10.3	9.08	7.78	3.7	3.98	4.42	9.06	9.1	6.4	ENSXMAG00000014957
												ENSXMAG00000024274
1.6966292134831462	1.853932584269663	1.5393258426966292	3.955056179775281	4.955056179775281	1.9438202247191008	0.5955056179775281	0.6629213483146067	0.7865168539325843	2.5168539325842696	2.8426966292134828	1.0674157303370786	ENSXMAG00000021301
0.7272727272727273	5.363636363636363	6.0	8.0	5.2727272727272725	2.090909090909091	1.181818181818182	10.090909090909092	8.363636363636363	12.454545454545455	8.363636363636363	2.4545454545454546	ENSXMAG00000028192
10.927272727272728	12.018181818181818	16.09090909090909	19.63636363636364	20.254545454545454	21.963636363636365	12.145454545454545	14.036363636363635	19.854545454545452	23.87272727272727	23.52727272727273	29.763636363636362	ENSXMAG00000017361
4.305	4.82	6.425	13.685	14.13	13.425	2.895	3.205	4.37	9.295	10.155	9.84	ENSXMAG00000017331
7.850746268656716	8.35820895522388	12.17910447761194	13.671641791044776	15.208955223880595	8.328358208955224	4.865671641791045	4.835820895522388	7.029850746268656	8.507462686567164	9.164179104477613	5.164179104477612	ENSXMAG00000020929
8.161764705882353	8.950980392156863	8.818627450980392	16.112745098039216	13.948529411764708	12.65686274509804	5.0245098039215685	5.2181372549019605	5.46078431372549	9.747549019607844	8.772058823529411	7.6078431372549025	ENSXMAG00000013535
3.0595238095238093	3.3968253968253967	2.6944444444444446	3.4365079365079363	3.4087301587301586	2.8571428571428568	1.6666666666666667	1.8412698412698407	1.3293650793650793	1.6388888888888888	1.6230158730158732	1.2460317460317458	ENSXMAG00000013523
2.077966101694915	1.5288135593220342	2.5491525423728807	4.389830508474576	3.4169491525423727	4.461016949152541	1.064406779661017	0.8745762711864407	1.376271186440678	2.7491525423728813	2.1762711864406783	2.5491525423728807	ENSXMAG00000013520
18.545454545454547	23.45454545454545	25.70454545454545	23.318181818181817	23.54545454545455	34.02272727272727	9.613636363636363	12.090909090909092	13.113636363636365	12.977272727272727	12.181818181818182	17.636363636363637	ENSXMAG00000013517
1.6301369863013702	2.232876712328767	2.4246575342465757	3.4383561643835616	3.945205479452055	3.7260273972602738	1.0410958904109588	1.178082191780822	1.6849315068493151	2.0273972602739727	2.4246575342465757	2.5479452054794516	ENSXMAG00000013496
												ENSXMAG00000027493
2.4251968503937014	2.3385826771653537	3.1023622047244093	3.118110236220472	3.755905511811024	1.5196850393700787	1.3543307086614174	1.4488188976377954	1.8661417322834648	2.070866141732284	2.133858267716536	0.8503937007874016	ENSXMAG00000016613
6.758064516129032	8.47926267281106	10.61751152073733	11.700460829493089	12.758064516129034	6.2465437788018425	4.389400921658987	5.2211981566820285	6.645161290322582	7.341013824884793	8.47926267281106	4.1728110599078345	ENSXMAG00000022212
3.936507936507936	5.285714285714286	6.17989417989418	8.968253968253967	9.301587301587302	7.878306878306877	2.121693121693122	2.6507936507936507	3.1005291005291005	4.455026455026455	4.587301587301587	3.936507936507936	ENSXMAG00000016630
11.765237020316027	17.668171557562076	13.909706546275395	14.972911963882618	16.525959367945823	14.216704288939052	6.839729119638825	9.652370203160269	7.7562076749435676	8.659142212189616	9.121896162528216	7.489841986455983	ENSXMAG00000016641
19.438095238095237	28.771428571428572	24.685714285714287	21.685714285714287	25.257142857142853	24.34285714285714	6.819047619047619	9.342857142857145	8.542857142857143	7.742857142857143	8.952380952380953	8.066666666666666	ENSXMAG00000016698
11.737430167597767	11.8268156424581	8.735567970204844	29.441340782122907	26.627560521415273	19.126629422718807	7.860335195530727	7.612662942271881	5.932960893854749	20.65176908752328	18.147113594040967	13.769087523277467	ENSXMAG00000016711
8.55	4.875	9.175	17.375	10.5	14.525	12.575	5.875	12.5	23.675	14.625	19.975	ENSXMAG00000023629
5.622302158273381	8.352517985611511	8.5	18.690647482014388	19.100719424460433	10.428057553956837	3.0467625899280577	4.39568345323741	4.550359712230216	9.906474820143883	10.31294964028777	5.712230215827337	ENSXMAG00000016741
45.47938144329897	55.89175257731959	51.242268041237104	41.12371134020619	40.56185567010309	40.55670103092783	33.61855670103093	40.860824742268036	36.05670103092783	29.79381443298969	28.840206185567013	28.55670103092784	ENSXMAG00000030098
												ENSXMAG00000008556
3.35	3.661538461538461	4.369230769230769	5.634615384615384	5.769230769230768	5.2807692307692315	2.0307692307692307	2.0769230769230766	2.657692307692308	3.0576923076923075	3.3423076923076924	3.35	ENSXMAG00000008528
31.215777262180968	35.71925754060325	42.498839907192576	60.10904872389793	62.779582366589324	52.343387470997676	14.91183294663573	17.438515081206493	20.345707656612532	29.58236658932715	30.80510440835267	25.419953596287698	ENSXMAG00000023483
11.101522842639596	12.751269035532994	14.598984771573605	23.34010152284264	24.2005076142132	27.14720812182741	5.66751269035533	6.375634517766497	7.312182741116751	11.855329949238579	12.114213197969544	13.53045685279188	ENSXMAG00000016760
2.0	6.0	4.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000016769
0.0	0.0	0.0	3.0	2.5	1.5	0.0	0.0	0.0	2.0	2.5	1.5	ENSXMAG00000025694
3.80635838150289	4.052023121387284	4.404624277456646	4.9479768786127165	5.517341040462427	4.693641618497111	2.164739884393064	2.239884393063584	2.552023121387283	2.913294797687861	3.2456647398843934	2.6416184971098264	ENSXMAG00000016800
1.5384615384615383	2.3846153846153846	1.2	4.461538461538462	3.3076923076923075	3.4	1.1538461538461535	1.6	0.8461538461538461	2.6153846153846154	1.9692307692307691	2.1846153846153844	ENSXMAG00000002529
18.075801749271136	21.01166180758017	16.364431486880463	17.451895043731778	18.527696793002914	16.950437317784257	7.51603498542274	9.174927113702623	7.230320699708455	7.457725947521866	7.705539358600582	7.276967930029154	ENSXMAG00000027559
16.575757575757574	16.696969696969695	18.727272727272727	20.060606060606066	26.0	23.66666666666667	9.181818181818182	10.181818181818182	11.030303030303033	12.454545454545455	14.636363636363635	15.545454545454545	ENSXMAG00000016840
												ENSXMAG00000023802
1.9444444444444444	0.8888888888888888	2.333333333333333	2.4444444444444446	1.5555555555555556	1.8888888888888888	0.7777777777777778	0.5555555555555556	1.3333333333333333	1.2777777777777777	1.0555555555555556	1.2222222222222223	ENSXMAG00000024361
1.4827586206896552	2.2068965517241383	3.4137931034482767	2.0689655172413794	1.862068965517241	1.7586206896551724	0.4482758620689655	0.913793103448276	1.1206896551724137	0.8793103448275862	0.6896551724137931	0.7586206896551724	ENSXMAG00000016863
18.0	19.863636363636363	17.745454545454546	14.227272727272727	14.463636363636365	13.336363636363634	8.545454545454545	9.818181818181818	8.172727272727272	7.0181818181818185	6.836363636363636	6.072727272727272	ENSXMAG00000016866
0.6949152542372882	1.1694915254237288	2.5593220338983054	6.711864406779661	3.983050847457627	3.8305084745762716	0.23728813559322035	0.4745762711864407	1.305084745762712	3.3728813559322037	2.101694915254237	2.2033898305084745	ENSXMAG00000016867
38.195121951219505	33.09268292682927	19.89268292682927	28.478048780487804	20.014634146341464	24.30731707317073	23.839024390243907	21.180487804878048	12.102439024390245	17.775609756097566	12.960975609756098	15.53658536585366	ENSXMAG00000016868
2.3069306930693068	1.4480198019801984	7.254950495049504	1.457920792079208	7.740099009900991	3.3564356435643563	1.1658415841584158	0.7995049504950495	3.623762376237624	0.7797029702970297	4.381188118811882	1.8564356435643563	ENSXMAG00000007415
												ENSXMAG00000024331
0.9673913043478259	0.75	1.0434782608695652	4.271739130434782	2.065217391304348	3.1195652173913038	0.5108695652173914	0.39130434782608703	0.39130434782608703	1.9673913043478264	1.0217391304347827	1.5978260869565215	ENSXMAG00000010593
												ENSXMAG00000024671
												ENSXMAG00000000637
14.190476190476188	34.214285714285715	16.452380952380953	67.7936507936508	30.07142857142857	21.936507936507937	9.0	22.468253968253972	11.134920634920633	41.8968253968254	18.555555555555557	14.396825396825395	ENSXMAG00000016869
17.125	24.01358695652174	19.578804347826086	41.94021739130435	36.78804347826087	31.89673913043478	9.456521739130435	13.480978260869565	11.660326086956523	23.1875	20.21467391304348	16.96195652173913	ENSXMAG00000027369
												ENSXMAG00000019621
5.1078431372549025	4.813725490196078	6.372549019607844	5.3921568627450975	5.132352941176472	5.813725490196076	2.2254901960784315	2.230392156862745	2.676470588235294	2.338235294117647	2.269607843137255	2.5539215686274512	ENSXMAG00000016914
3.7309644670050766	3.1167512690355332	3.878172588832488	7.710659898477157	7.411167512690356	6.2741116751269015	2.4974619289340096	2.182741116751269	2.67005076142132	5.50253807106599	5.025380710659898	4.177664974619288	ENSXMAG00000016915
7.9969604863221875	7.1398176291793325	9.465045592705167	23.65653495440729	24.21276595744681	19.3951367781155	3.851063829787234	3.513677811550152	4.893617021276596	11.337386018237083	11.650455927051674	9.96048632218845	ENSXMAG00000016936
												ENSXMAG00000017035
10.360687022900764	8.259541984732824	11.161259541984732	22.556297709923662	20.1793893129771	16.020992366412212	4.924618320610686	3.764312977099237	5.548664122137405	10.884541984732824	9.53148854961832	7.6135496183206115	ENSXMAG00000017066
19.751619870410366	14.987041036717065	20.818574514038875	36.13606911447084	33.801295896328284	30.16198704103672	8.218142548596113	6.496760259179267	9.52915766738661	16.181425485961125	14.561555075593953	12.917926565874732	ENSXMAG00000017106
426.61458333333326	503.76041666666674	517.4166666666666	464.51041666666674	475.28125	450.07291666666674	145.88541666666666	170.07291666666666	176.22916666666663	157.27083333333334	157.72916666666666	121.64583333333331	ENSXMAG00000017136
0.8	2.0	1.9333333333333331	2.8	4.133333333333334	2.1333333333333333	0.2	0.5333333333333333	0.4666666666666667	0.8	0.6666666666666666	0.2	ENSXMAG00000017139
7.266009852216749	10.098522167487683	8.25615763546798	12.980295566502464	11.596059113300493	11.305418719211822	6.2167487684729075	11.615763546798028	8.226600985221673	9.0	7.586206896551723	6.6059113300492625	ENSXMAG00000028205
6.2615384615384615	5.0769230769230775	5.338461538461538	7.876923076923077	6.846153846153847	7.4	2.2153846153846155	1.8615384615384616	1.9692307692307691	3.1846153846153844	2.7846153846153845	2.6	ENSXMAG00000017163
9.9	11.057142857142857	11.15	23.392857142857146	21.25	17.77857142857143	4.071428571428571	5.1	4.785714285714286	10.207142857142856	8.978571428571428	7.671428571428572	ENSXMAG00000017165
1.2873563218390804	1.4827586206896552	1.0344827586206895	11.379310344827585	6.3678160919540225	5.287356321839081	0.5402298850574713	0.5977011494252874	0.4942528735632184	5.6321839080459775	2.5747126436781613	2.264367816091954	ENSXMAG00000017192
2.156862745098039	2.5294117647058822	2.862745098039216	4.215686274509804	4.5098039215686265	3.333333333333333	1.6666666666666667	1.862745098039216	2.333333333333333	3.392156862745098	3.4117647058823533	3.1960784313725488	ENSXMAG00000026218
												ENSXMAG00000024046
0.9230769230769232	0.6923076923076923	0.2307692307692308	2.230769230769231	2.6923076923076925	2.6153846153846154	0.2307692307692308	0.3076923076923077	0.2307692307692308	1.2307692307692308	1.5384615384615383	1.2307692307692308	ENSXMAG00000025294
10.694386694386694	8.018711018711018	16.989604989604988	14.694386694386694	10.767151767151768	5.087318087318088	4.532224532224532	3.5696465696465696	7.162162162162162	6.534303534303534	4.848232848232848	2.1995841995842	ENSXMAG00000012801
15.918205804749341	23.116094986807383	18.179419525065967	28.3377308707124	19.58311345646438	14.44854881266491	6.670184696569921	10.052770448548813	8.327176781002636	11.860158311345645	7.992084432717677	6.327176781002637	ENSXMAG00000012809
0.17272727272727273	1.5	0.7	4.236363636363636	3.081818181818182	2.209090909090909	0.027272727272727268	0.3818181818181817	0.18181818181818185	1.181818181818182	0.7090909090909091	0.5272727272727272	ENSXMAG00000028376
5.061162079510703	4.235474006116208	4.244648318042813	7.614678899082569	7.669724770642202	7.253822629969419	2.568807339449541	2.165137614678899	2.19571865443425	3.889908256880734	3.941896024464832	3.7584097859327215	ENSXMAG00000021199
1.05	2.1	1.1	1.725	2.45	2.975	0.4	0.8	0.3	0.675	0.75	0.9	ENSXMAG00000012786
												ENSXMAG00000023552
												ENSXMAG00000028321
												ENSXMAG00000021811
												ENSXMAG00000029240
32.12359550561798	42.13483146067416	39.68539325842696	58.4494382022472	49.41573033707865	36.539325842696634	11.404494382022474	15.258426966292136	13.561797752808989	20.68539325842697	19.078651685393254	13.303370786516854	ENSXMAG00000015795
2.5397350993377485	2.6490066225165565	2.298013245033113	6.082781456953643	4.718543046357616	7.476821192052981	1.1754966887417218	1.2615894039735098	1.1357615894039734	3.0033112582781456	2.195364238410596	3.5165562913907285	ENSXMAG00000023345
26.709150326797385	30.101307189542485	35.81699346405229	72.33986928104575	56.732026143790854	40.7516339869281	12.245098039215687	13.81372549019608	16.53921568627451	34.01633986928105	25.95751633986928	18.12091503267974	ENSXMAG00000015775
0.0	2.0	0.3333333333333333	3.333333333333333	5.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	ENSXMAG00000015773
												ENSXMAG00000021859
11.624260355029586	11.726331360946743	12.957100591715975	14.75	17.806213017751478	14.3594674556213	6.096153846153847	6.199704142011834	6.943786982248522	7.643491124260355	9.763313609467458	7.486686390532545	ENSXMAG00000015749
0.0625	0.4375	0.0625	4.3125	2.4375	2.25	0.0	0.125	0.0625	2.0625	1.125	1.3125	ENSXMAG00000025631
7.227272727272727	6.5681818181818175	6.6186868686868685	8.005050505050505	6.378787878787879	8.962121212121213	4.174242424242424	3.6237373737373737	4.03030303030303	4.638888888888889	3.636363636363636	4.904040404040403	ENSXMAG00000022155
1.25	1.261904761904762	1.2857142857142858	4.523809523809524	3.1785714285714284	1.9642857142857144	0.5476190476190477	0.5833333333333334	0.5119047619047619	1.7976190476190477	1.2738095238095235	0.5833333333333334	ENSXMAG00000011980
2.221105527638191	3.1105527638190957	4.557788944723618	4.271356783919598	5.4472361809045236	4.407035175879396	0.8542713567839196	1.3768844221105527	1.7085427135678393	1.7035175879396984	2.2964824120603016	1.723618090452261	ENSXMAG00000011990
2.48	3.12	3.8	3.76	2.6	2.96	0.96	0.96	0.96	1.28	1.24	1.4	ENSXMAG00000011992
16.462184873949578	14.857142857142858	15.663865546218489	28.378151260504197	25.252100840336126	21.571428571428577	9.974789915966387	9.016806722689077	9.218487394957982	16.420168067226893	14.588235294117649	14.134453781512606	ENSXMAG00000012011
1.2333333333333334	4.06	1.66	8.026666666666667	7.76	8.493333333333334	0.9533333333333334	3.026666666666667	1.393333333333333	6.2733333333333325	6.3	6.406666666666666	ENSXMAG00000012033
5.093816631130063	4.321961620469083	5.6929637526652455	13.194029850746267	15.029850746268654	13.098081023454158	2.6353944562899785	2.283582089552239	3.2004264392324093	7.317697228144988	8.130063965884862	7.1897654584221735	ENSXMAG00000012041
2.6580459770114944	1.8419540229885056	3.4655172413793105	4.382183908045977	3.5114942528735638	3.5919540229885056	1.0086206896551724	0.6810344827586207	1.4827586206896552	1.738505747126437	1.3793103448275863	1.4971264367816093	ENSXMAG00000012061
4.470842332613392	4.241900647948164	5.222462203023758	9.21598272138229	7.740820734341253	8.138228941684666	2.557235421166306	2.2807775377969763	3.0323974082073435	4.883369330453563	4.345572354211663	4.384449244060475	ENSXMAG00000027879
2.8479262672811068	2.5437788018433185	3.5345622119815667	7.232718894009216	7.509216589861751	6.596774193548387	1.2211981566820276	1.2995391705069124	1.6566820276497696	3.327188940092166	3.6359447004608296	2.988479262672811	ENSXMAG00000012070
34.24	20.12	30.365	91.87	71.225	57.655	16.12	9.555	14.8	43.27	33.725	26.865	ENSXMAG00000012074
2.534031413612565	2.272251308900524	2.298429319371728	3.1727748691099475	3.397905759162304	2.7277486910994764	1.7539267015706803	1.549738219895288	1.6963350785340314	2.4031413612565444	2.712041884816754	2.1099476439790577	ENSXMAG00000026711
0.0	1.0	3.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	ENSXMAG00000012082
6.3086419753086425	3.592592592592593	5.271604938271605	11.74074074074074	8.308641975308642	19.62962962962963	4.8271604938271615	3.098765432098765	4.395061728395062	9.703703703703702	6.3580246913580245	14.419753086419751	ENSXMAG00000023932
7.0	5.621621621621622	5.8108108108108105	15.837837837837839	16.675675675675677	20.94594594594595	2.9459459459459465	3.135135135135135	2.5675675675675675	7.594594594594594	6.756756756756758	8.891891891891891	ENSXMAG00000025774
0.75	0.05	0.25	1.85	1.65	1.65	1.05	0.2	0.35	2.95	2.15	2.35	ENSXMAG00000012260
0.26153846153846155	0.26153846153846155	0.3076923076923077	4.861538461538461	3.4769230769230766	2.6461538461538456	0.07692307692307693	0.12307692307692307	0.09230769230769233	1.8307692307692307	1.6615384615384616	1.446153846153846	ENSXMAG00000005747
3.71875	1.75	2.03125	6.1875	6.46875	4.375	1.625	1.21875	1.4375	2.15625	3.96875	1.25	ENSXMAG00000005362
6.557788944723617	6.065326633165829	6.572864321608041	14.286432160804019	15.658291457286431	11.110552763819095	3.6532663316582914	3.4849246231155777	3.8442211055276383	8.507537688442211	8.967336683417086	6.306532663316583	ENSXMAG00000029432
2.05	4.05	2.15	4.116666666666666	7.0	3.966666666666667	1.1	2.583333333333333	1.5166666666666666	1.7333333333333334	4.683333333333334	2.433333333333333	ENSXMAG00000024005
0.0	1.8	0.1	4.3	3.5	2.5	0.0	0.3	0.0	0.4	0.5	0.2	ENSXMAG00000024410
												ENSXMAG00000024260
4.509740259740259	4.8230519480519485	5.5357142857142865	7.0064935064935066	7.771103896103896	3.1866883116883122	2.8181818181818183	3.043831168831169	3.3506493506493507	4.342532467532466	4.991883116883117	2.0860389610389607	ENSXMAG00000015784
4.397260273972603	2.7534246575342465	4.0547945205479445	4.917808219178082	5.095890410958903	2.9178082191780823	1.2328767123287672	0.8767123287671232	1.1232876712328768	1.1917808219178083	1.4657534246575343	0.9726027397260274	ENSXMAG00000023868
1.4761904761904765	0.7023809523809523	1.1904761904761905	4.559523809523808	4.976190476190476	4.285714285714286	1.1071428571428572	0.5714285714285714	0.9166666666666666	3.1785714285714284	3.6190476190476186	2.9642857142857144	ENSXMAG00000023410
6.237362637362637	8.208791208791206	6.12967032967033	9.430769230769233	8.885714285714286	7.351648351648352	3.49010989010989	4.318681318681318	3.4505494505494507	4.723076923076923	4.424175824175824	4.259340659340658	ENSXMAG00000023603
1.875	0.75	2.1666666666666665	1.9583333333333333	3.1666666666666665	1.875	1.7083333333333333	1.0833333333333333	3.0416666666666665	5.25	5.583333333333332	3.875	ENSXMAG00000020214
2.0492424242424243	2.178030303030303	2.8409090909090913	5.223484848484849	4.268939393939394	3.7234848484848486	1.5037878787878791	1.6136363636363635	1.8977272727272727	3.9090909090909087	3.310606060606061	2.9166666666666665	ENSXMAG00000009021
12.677466863033874	15.153902798232696	14.250368188512518	17.94182621502209	28.059646539027987	12.402061855670107	8.633284241531664	10.3519882179676	9.821060382916055	11.730486008836525	19.25257731958763	8.278350515463918	ENSXMAG00000028425
3.1423550087873466	3.743409490333919	3.755711775043937	4.2688927943760975	4.191564147627417	3.7082601054481543	2.51493848857645	2.9261862917398944	2.9156414762741654	3.4516695957820738	3.4674868189806682	2.9121265377855887	ENSXMAG00000019230
4.4848484848484835	4.2727272727272725	6.151515151515151	3.060606060606061	10.515151515151516	5.787878787878787	1.4545454545454546	1.1515151515151516	2.090909090909091	1.1212121212121209	4.03030303030303	1.9696969696969695	ENSXMAG00000022079
												ENSXMAG00000022064
3.5203252032520327	2.915989159891599	4.878048780487805	2.330623306233062	17.314363143631436	1.905149051490515	1.5880758807588076	1.3929539295392954	2.21680216802168	1.241192411924119	7.6585365853658525	1.008130081300813	ENSXMAG00000013200
5.209424083769632	6.316753926701571	7.801047120418848	9.709424083769633	12.675392670157068	9.285340314136123	3.335078534031413	3.7146596858638734	4.9371727748691105	6.12303664921466	7.976439790575916	5.646596858638745	ENSXMAG00000028041
1.2830188679245282	1.1320754716981132	2.037735849056604	2.1320754716981134	3.2830188679245285	2.830188679245283	1.2075471698113207	1.30188679245283	1.981132075471698	3.7924528301886786	4.622641509433962	3.2830188679245285	ENSXMAG00000023501
8.74181626187962	12.792502639915524	10.978352692713832	21.812038014783532	24.389123548046467	18.11404435058078	4.971488912354805	7.181626187961985	6.159978880675817	11.989440337909189	13.604012671594507	10.006335797254488	ENSXMAG00000007067
												ENSXMAG00000027494
												ENSXMAG00000022211
												ENSXMAG00000026632
												ENSXMAG00000029584
												ENSXMAG00000026165
												ENSXMAG00000025088
												ENSXMAG00000021173
												ENSXMAG00000029769
0.0	0.0	4.0	9.875	2.0	2.625	0.0	0.0	0.0	0.0	0.0	0.125	ENSXMAG00000025443
3.333333333333333	0.0	2.0	4.0	1.6666666666666667	2.1666666666666665	0.6666666666666666	0.16666666666666666	0.5	1.1666666666666667	0.8333333333333334	0.8333333333333334	ENSXMAG00000028322
1.6428571428571428	4.738095238095238	2.5476190476190474	5.428571428571429	3.4761904761904763	0.6666666666666666	0.5238095238095238	1.3571428571428572	0.6666666666666666	1.6428571428571428	1.119047619047619	0.21428571428571427	ENSXMAG00000026081
4.5348837209302335	1.7209302325581397	5.046511627906976	7.627906976744187	5.7441860465116275	6.813953488372092	3.6279069767441863	1.3255813953488371	3.674418604651162	5.651162790697675	4.023255813953488	5.418604651162791	ENSXMAG00000024416
4.057142857142857	2.8071428571428565	5.04047619047619	5.442857142857144	8.083333333333334	5.7	2.097619047619048	1.4047619047619049	2.4452380952380954	2.8428571428571434	4.173809523809524	2.8857142857142857	ENSXMAG00000011398
19.920967741935485	21.491935483870968	19.896774193548392	27.108064516129037	26.548387096774192	23.12258064516129	9.329032258064515	9.44032258064516	8.943548387096774	12.462903225806453	12.053225806451614	10.39516129032258	ENSXMAG00000011409
5.666666666666668	3.321428571428572	23.940476190476193	6.6309523809523805	6.7142857142857135	8.785714285714286	3.2142857142857144	2.2857142857142856	15.13095238095238	3.797619047619048	4.107142857142857	5.833333333333332	ENSXMAG00000011414
4.063291139240507	0.6455696202531646	4.734177215189874	5.962025316455697	4.5316455696202524	4.759493670886076	2.113924050632912	0.2278481012658228	1.8227848101265824	2.7341772151898733	1.8860759493670889	2.3797468354430378	ENSXMAG00000025499
13.231800766283527	15.329501915708814	11.777777777777779	32.20498084291188	20.693486590038315	12.99808429118774	7.35632183908046	9.839080459770113	7.425287356321839	16.95785440613027	11.107279693486591	7.0555555555555545	ENSXMAG00000004984
