ref_latipinna_1Female_RNA	ref_latipinna_2Female_RNA	ref_latipinna_3Male_RNA	ref_latipinna_4Male_RNA	ref_latipinna_6Female_RNA	ref_latipinna_7Male_RNA	alt_latipinna_1Female_RNA	alt_latipinna_2Female_RNA	alt_latipinna_3Male_RNA	alt_latipinna_4Male_RNA	alt_latipinna_6Female_RNA	alt_latipinna_7Male_RNA	gene
												ENSXMAG00000013632
												ENSXMAG00000030079
0.0	0.36585365853658536	1.2926829268292683	2.5609756097560976	2.9268292682926833	2.804878048780488	0.0	0.12195121951219512	0.7317073170731707	1.170731707317073	1.0487804878048779	1.5853658536585369	ENSXMAG00000022738
0.0	0.4615384615384616	1.3846153846153846	2.230769230769231	1.7692307692307692	4.615384615384615	0.0	0.0	0.6923076923076923	0.6923076923076923	0.6153846153846154	1.3846153846153846	ENSXMAG00000023849
0.0	0.631578947368421	2.0394736842105257	3.3421052631578947	2.1973684210526314	5.157894736842105	0.0	0.2236842105263158	0.6842105263157895	0.9473684210526316	0.6052631578947368	1.2236842105263157	ENSXMAG00000023952
0.0	0.9333333333333332	1.6666666666666667	3.333333333333333	1.8	5.266666666666667	0.0	0.26666666666666666	0.4	0.8666666666666667	0.4666666666666667	0.8666666666666667	ENSXMAG00000002841
0.0	1.0	2.6	1.8	2.0	3.4	0.0	0.0	0.6	0.4	0.6	0.8	ENSXMAG00000027358
0.0	3.672131147540984	7.836065573770492	6.262295081967213	6.213114754098362	5.245901639344262	0.0	1.0327868852459017	2.557377049180328	2.0491803278688523	1.9180327868852456	1.7377049180327868	ENSXMAG00000002838
												ENSXMAG00000002835
												ENSXMAG00000002833
0.0	12.480225988700564	16.858757062146893	18.406779661016948	14.378531073446329	16.98870056497175	0.0	8.994350282485875	11.55367231638418	13.141242937853107	9.71186440677966	12.824858757062149	ENSXMAG00000002829
0.0	1.5384615384615383	2.269230769230769	3.0	2.269230769230769	3.3846153846153846	0.0	0.3461538461538461	1.1153846153846154	1.5	0.5769230769230769	1.7692307692307692	ENSXMAG00000002823
0.0	10.467032967032967	11.846153846153848	10.428571428571429	14.516483516483516	14.576923076923075	0.0	7.851648351648352	9.406593406593409	7.9945054945054945	11.692307692307693	10.923076923076923	ENSXMAG00000002813
												ENSXMAG00000021756
												ENSXMAG00000027073
0.0	3.515463917525773	5.463917525773196	18.2680412371134	8.278350515463918	5.608247422680413	0.0	1.9175257731958764	3.1855670103092786	10.752577319587632	5.061855670103093	3.268041237113402	ENSXMAG00000002785
0.0	7.666666666666668	20.253687315634213	18.168141592920357	9.342182890855456	10.300884955752213	0.0	4.6342182890855455	12.610619469026547	11.8141592920354	5.817109144542773	6.492625368731563	ENSXMAG00000025428
0.0	6.514792899408285	10.952662721893489	12.195266272189349	7.656804733727809	12.573964497041421	0.0	4.005917159763314	7.11242603550296	7.402366863905326	4.78698224852071	7.940828402366863	ENSXMAG00000002745
0.0	45.84666666666666	60.86333333333334	56.21	43.88	48.26333333333334	0.0	24.84333333333333	31.63666666666667	30.75666666666667	23.246666666666666	26.43333333333333	ENSXMAG00000010853
0.0	9.205607476635514	7.457943925233645	9.158878504672897	7.242990654205607	13.38317757009346	0.0	4.775700934579438	3.2710280373831777	3.794392523364486	3.2523364485981308	5.850467289719626	ENSXMAG00000010849
												ENSXMAG00000010848
0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	6.0	3.0	ENSXMAG00000022298
0.0	84.15891472868219	156.65503875968992	295.3565891472868	347.9341085271318	238.09689922480618	0.0	61.58527131782946	125.4031007751938	223.49612403100772	266.9186046511628	178.48449612403098	ENSXMAG00000016028
0.0	16.007407407407406	16.185185185185187	18.822222222222226	14.14074074074074	17.79259259259259	0.0	7.4148148148148145	7.7555555555555555	9.281481481481483	6.725925925925926	7.777777777777778	ENSXMAG00000017484
0.0	4.42914979757085	12.425101214574898	19.344129554655872	6.421052631578947	4.279352226720648	0.0	2.8704453441295548	7.809716599190283	12.493927125506072	4.105263157894736	2.712550607287449	ENSXMAG00000017472
0.0	7.5475	5.94	7.1675	7.2325	13.1925	0.0	3.8475	3.0	3.2475	3.595	6.8825	ENSXMAG00000017412
0.0	5.315789473684211	4.0	3.5789473684210527	4.631578947368421	5.368421052631579	0.0	2.3157894736842106	1.4210526315789471	1.5263157894736843	2.0	2.526315789473684	ENSXMAG00000017402
0.0	1.7251908396946565	3.7633587786259537	2.0839694656488548	2.213740458015267	2.786259541984733	0.0	0.9618320610687024	2.0229007633587788	0.9618320610687024	1.3358778625954195	1.5572519083969465	ENSXMAG00000017382
0.0	15.956989247311828	39.29032258064515	27.93010752688172	17.747311827956988	19.446236559139784	0.0	6.521505376344086	16.177419354838708	10.79569892473118	7.274193548387097	7.704301075268817	ENSXMAG00000000643
0.0	3.5876623376623376	3.996753246753247	3.918831168831169	3.2824675324675323	4.87012987012987	0.0	2.1201298701298703	2.6720779220779223	2.2954545454545454	1.9772727272727275	2.8766233766233764	ENSXMAG00000017323
0.0	166.7	654.6176470588234	563.6588235294117	794.6117647058824	848.1647058823529	0.0	77.4	306.3705882352941	257.3764705882353	361.4941176470588	395.6294117647059	ENSXMAG00000019947
9.78	3.46	7.58	9.78	3.04	2.56	3.42	1.22	2.66	2.92	1.02	0.9	ENSXMAG00000013022
												ENSXMAG00000013039
												ENSXMAG00000013040
												ENSXMAG00000013045
												ENSXMAG00000013048
												ENSXMAG00000013054
7.055944055944057	4.7622377622377625	10.55944055944056	14.678321678321678	5.769230769230768	6.370629370629372	4.195804195804196	2.9650349650349646	6.545454545454546	8.734265734265735	3.1258741258741267	4.111888111888112	ENSXMAG00000013056
17.885375494071145	22.940711462450594	15.26086956521739	17.992094861660078	12.150197628458498	14.482213438735178	6.3359683794466415	8.50197628458498	5.869565217391305	6.189723320158103	4.1185770750988135	4.924901185770751	ENSXMAG00000013062
9.147208121827411	5.817258883248731	8.167512690355329	8.390862944162437	7.66497461928934	7.436548223350254	7.527918781725888	4.7005076142131985	6.918781725888325	6.812182741116751	6.3553299492385795	6.16751269035533	ENSXMAG00000013096
9.357575757575756	5.866666666666666	8.781818181818181	8.636363636363637	7.981818181818181	7.575757575757576	7.8545454545454545	4.8969696969696965	7.5636363636363635	7.133333333333334	6.7333333333333325	6.412121212121212	ENSXMAG00000013088
65.34285714285714	87.09142857142857	32.885714285714286	40.06285714285714	39.14857142857143	62.228571428571435	22.8	30.46857142857143	12.137142857142855	13.234285714285715	13.502857142857144	21.731428571428577	ENSXMAG00000019502
5.3819444444444455	2.7916666666666665	8.131944444444445	7.395833333333332	5.0069444444444455	4.034722222222221	2.0138888888888893	1.0694444444444444	3.4166666666666665	3.3194444444444446	2.2291666666666665	1.8402777777777777	ENSXMAG00000024480
												ENSXMAG00000019504
53.436137071651096	71.80996884735202	35.74766355140187	28.464174454828658	32.28348909657321	52.54517133956386	30.971962616822427	41.64485981308411	20.884735202492205	17.077881619937695	18.69158878504673	30.052959501557638	ENSXMAG00000000236
27.05993690851735	50.5993690851735	28.0788643533123	22.94006309148265	23.097791798107252	36.138801261829656	17.706624605678233	33.17350157728707	17.716088328075713	14.110410094637224	14.416403785488956	22.82018927444795	ENSXMAG00000009535
												ENSXMAG00000009523
2.4404761904761907	1.5833333333333333	1.8571428571428568	2.2142857142857144	2.0357142857142856	3.821428571428572	0.5833333333333334	0.3928571428571429	0.6904761904761905	0.4523809523809524	0.5714285714285714	1.0238095238095235	ENSXMAG00000009421
4.7382198952879575	3.4607329842931938	4.942408376963352	4.863874345549738	4.413612565445026	3.2931937172774868	1.7015706806282722	1.2041884816753927	1.8272251308900525	1.7172774869109948	1.4450261780104712	1.0523560209424083	ENSXMAG00000009417
18.0	19.428571428571427	11.928571428571427	10.357142857142858	10.428571428571429	18.214285714285715	4.5	5.5	3.928571428571429	2.357142857142857	2.2857142857142856	4.785714285714286	ENSXMAG00000028847
18.91803278688525	19.229508196721312	9.672131147540984	10.131147540983608	11.918032786885245	17.78688524590164	9.573770491803279	10.262295081967213	5.081967213114754	4.754098360655738	6.3770491803278695	9.39344262295082	ENSXMAG00000028977
14.393162393162394	13.974358974358973	8.034188034188034	7.461538461538463	9.034188034188034	12.683760683760687	10.52991452991453	10.35897435897436	5.974358974358975	6.05128205128205	6.3931623931623935	9.35897435897436	ENSXMAG00000022597
41.17307692307692	40.5	29.673076923076927	20.19230769230769	24.19230769230769	36.692307692307686	34.346153846153854	35.42307692307692	24.09615384615385	17.096153846153847	19.596153846153847	30.76923076923077	ENSXMAG00000022945
6.625	31.652777777777782	18.041666666666668	11.541666666666664	2.2777777777777777	17.27777777777778	3.9583333333333335	18.777777777777782	9.75	7.888888888888888	1.5277777777777777	11.138888888888891	ENSXMAG00000028306
6.842105263157895	9.25263157894737	6.905263157894738	8.684210526315791	4.726315789473684	4.147368421052631	1.5052631578947369	2.1894736842105265	1.4736842105263157	1.926315789473684	1.5578947368421052	1.0526315789473684	ENSXMAG00000009329
2.8470588235294123	1.258823529411765	3.611764705882353	3.964705882352941	1.4470588235294115	3.1411764705882352	1.5882352941176472	0.7411764705882353	2.1294117647058823	2.388235294117647	0.8588235294117647	1.7882352941176471	ENSXMAG00000009306
2.9509803921568634	2.735294117647059	4.117647058823529	4.137254901960786	2.411764705882353	4.578431372549018	1.0196078431372548	0.6372549019607843	1.3725490196078431	1.568627450980392	0.8039215686274509	1.7156862745098038	ENSXMAG00000021657
9.166666666666666	8.722222222222221	7.666666666666668	9.611111111111109	7.4444444444444455	12.444444444444445	7.0555555555555545	7.0	5.611111111111112	8.222222222222221	5.0555555555555545	9.888888888888891	ENSXMAG00000024873
6.691860465116278	10.86046511627907	4.622093023255814	3.1686046511627906	3.4302325581395348	5.3604651162790695	2.8546511627906983	4.726744186046512	2.0988372093023258	1.5058139534883719	1.3604651162790695	2.331395348837209	ENSXMAG00000024559
6.966386554621849	7.294117647058822	5.873949579831933	5.781512605042018	4.5210084033613445	4.7899159663865545	2.7058823529411766	2.773109243697479	2.2184873949579837	2.3529411764705883	1.5210084033613445	2.1596638655462184	ENSXMAG00000009283
25.534883720930228	11.081395348837207	29.72093023255814	26.5	12.569767441860465	20.3953488372093	21.813953488372093	8.63953488372093	22.476744186046513	23.453488372093023	11.151162790697676	17.88372093023256	ENSXMAG00000009272
												ENSXMAG00000020854
6.526717557251907	6.083969465648855	6.015267175572518	4.442748091603052	4.0534351145038165	9.290076335877863	3.0916030534351147	2.3969465648854964	2.66412213740458	2.1984732824427478	1.8091603053435117	4.404580152671755	ENSXMAG00000017128
2.8285714285714287	2.297142857142857	1.1542857142857144	2.72	3.6914285714285713	3.3314285714285714	1.1314285714285717	0.8914285714285715	0.3942857142857143	1.1085714285714283	1.4057142857142857	1.2285714285714286	ENSXMAG00000023787
8.625	4.5	7.125	1.125	1.125	1.375	2.875	1.875	3.375	0.5	0.625	0.75	ENSXMAG00000017155
19.49324324324324	20.42567567567568	16.871621621621617	15.513513513513516	11.844594594594595	18.87837837837838	6.912162162162162	6.898648648648647	5.952702702702703	5.54054054054054	3.939189189189189	6.398648648648647	ENSXMAG00000017190
16.986206896551725	33.43448275862069	14.4	18.30344827586207	10.744827586206897	16.26206896551724	7.793103448275862	14.910344827586204	6.813793103448276	8.137931034482758	4.462068965517242	6.813793103448276	ENSXMAG00000017191
17.050445103857566	28.881305637982198	13.370919881305635	15.593471810089019	8.201780415430267	21.0919881305638	5.7270029673590495	10.2106824925816	4.958456973293769	5.448071216617211	2.712166172106825	7.0919881305637995	ENSXMAG00000017202
15.338709677419354	5.435483870967742	16.177419354838708	38.451612903225815	7.435483870967742	7.681451612903227	8.326612903225808	2.6330645161290325	8.85483870967742	20.70967741935484	3.9193548387096775	4.165322580645161	ENSXMAG00000027500
7.496078431372548	6.468627450980392	6.933333333333334	7.952941176470588	4.694117647058825	8.33529411764706	3.0647058823529414	2.6588235294117646	3.045098039215686	3.2901960784313724	1.9509803921568627	3.3235294117647056	ENSXMAG00000017209
												ENSXMAG00000028163
7.294117647058822	7.0	10.485294117647056	8.191176470588236	7.102941176470589	10.720588235294116	3.691176470588236	3.4264705882352944	5.720588235294117	3.9705882352941178	3.1911764705882355	6.191176470588236	ENSXMAG00000017243
9.014285714285714	7.3428571428571425	12.685714285714285	9.857142857142858	6.414285714285715	5.371428571428571	3.414285714285714	2.4857142857142858	4.514285714285714	3.1571428571428566	1.8571428571428568	2.1142857142857143	ENSXMAG00000024187
37.84057971014493	32.971014492753625	28.43478260869565	29.66666666666667	33.81884057971015	68.44202898550725	10.731884057971014	8.956521739130435	7.949275362318841	8.13768115942029	9.41304347826087	18.71014492753623	ENSXMAG00000017276
3.8474576271186436	3.2711864406779663	8.186440677966102	5.796610169491526	2.7118644067796613	4.067796610169491	1.7118644067796611	1.5084745762711864	3.745762711864407	3.1525423728813564	1.4745762711864407	1.9322033898305084	ENSXMAG00000017300
2.118811881188119	1.4158415841584158	3.722772277227723	3.0693069306930694	2.1584158415841586	2.396039603960396	1.4455445544554455	0.8910891089108911	2.1386138613861387	1.5742574257425743	0.8910891089108911	1.4158415841584158	ENSXMAG00000026142
												ENSXMAG00000025482
1.484375	1.1875	1.640625	2.109375	1.65625	2.40625	1.484375	1.203125	1.65625	1.984375	2.0	2.1875	ENSXMAG00000021142
10.375	3.9375	5.75	6.9375	3.9375	9.9375	6.25	3.875	4.3125	5.6875	2.75	7.0	ENSXMAG00000028754
4.833333333333333	2.333333333333333	4.333333333333333	6.666666666666668	2.833333333333333	4.5	5.333333333333333	3.5	3.8333333333333335	5.833333333333332	3.0	5.0	ENSXMAG00000022479
16.75	6.375	7.75	8.875	5.75	16.375	6.25	3.75	4.875	5.25	2.625	7.125	ENSXMAG00000028843
3.0	3.0	0.0	1.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSXMAG00000027977
3.75	0.75	1.75	2.75	0.25	6.125	0.5	0.125	0.0	0.375	0.125	0.875	ENSXMAG00000029272
8.304347826086957	2.4347826086956523	5.7391304347826075	4.826086956521738	4.304347826086956	13.347826086956523	4.0	1.608695652173913	3.3043478260869565	2.652173913043478	3.5217391304347827	5.869565217391305	ENSXMAG00000026562
6.5625	2.0625	4.46875	4.4375	3.6875	10.46875	3.75	1.3125	2.40625	2.59375	3.03125	4.84375	ENSXMAG00000021409
6.5625	2.0625	4.46875	4.4375	3.6875	10.46875	3.75	1.3125	2.40625	2.59375	3.03125	4.84375	ENSXMAG00000010363
1.3953488372093024	1.3023255813953492	2.9186046511627906	4.337209302325581	1.2674418604651163	1.7325581395348837	1.0116279069767442	0.5348837209302325	1.976744186046512	2.5348837209302326	1.1162790697674418	1.1395348837209305	ENSXMAG00000023094
3.50625	2.721875	3.790625	2.653125	3.553125	7.88125	2.009375	1.428125	1.978125	1.378125	1.909375	4.275	ENSXMAG00000017404
1.4705882352941178	1.0588235294117647	2.0588235294117645	1.4117647058823528	2.0588235294117645	2.176470588235294	0.9411764705882352	0.5294117647058824	0.8235294117647058	0.8235294117647058	1.0	1.4705882352941178	ENSXMAG00000017494
6.3834586466165435	6.195488721804511	8.601503759398497	6.0	5.548872180451128	7.601503759398496	3.1127819548872186	3.0676691729323307	4.43609022556391	2.398496240601504	2.6165413533834587	3.37593984962406	ENSXMAG00000017527
8.728155339805825	4.033980582524272	7.257281553398057	9.62135922330097	6.1456310679611645	6.097087378640777	4.558252427184465	2.0097087378640777	3.4805825242718447	4.684466019417477	3.1213592233009715	3.1650485436893203	ENSXMAG00000017536
11.518518518518519	8.580246913580247	9.975308641975307	11.901234567901234	11.037037037037036	9.938271604938274	9.567901234567902	6.4444444444444455	8.135802469135802	9.34567901234568	8.320987654320987	7.802469135802469	ENSXMAG00000006462
11.518518518518519	8.580246913580247	9.975308641975307	11.901234567901234	11.037037037037036	9.938271604938274	9.567901234567902	6.4444444444444455	8.135802469135802	9.34567901234568	8.320987654320987	7.802469135802469	ENSXMAG00000025919
3.2514619883040936	4.380116959064328	2.2514619883040936	2.555555555555556	1.8187134502923976	3.742690058479532	1.5146198830409356	2.152046783625731	1.1754385964912282	1.1812865497076024	0.9766081871345028	1.8830409356725144	ENSXMAG00000006468
14.367424242424242	9.348484848484848	17.28409090909091	17.268939393939394	12.049242424242426	12.333333333333336	8.636363636363637	5.492424242424242	10.541666666666666	10.261363636363637	7.113636363636362	7.348484848484849	ENSXMAG00000006499
53.90080428954423	24.50938337801609	49.55227882037535	44.54691689008043	30.991957104557642	26.836461126005357	20.506702412868634	9.07774798927614	18.98123324396783	16.241286863270776	11.581769436997321	10.115281501340485	ENSXMAG00000006539
1.7518518518518518	2.759259259259259	4.592592592592593	3.744444444444445	1.2518518518518518	7.962962962962963	0.925925925925926	1.5518518518518518	2.6481481481481484	2.351851851851852	0.7222222222222222	4.825925925925926	ENSXMAG00000006542
												ENSXMAG00000006543
0.0	3.0	2.4	2.4	0.8	0.8	0.0	0.6	0.6	0.6	0.2	0.2	ENSXMAG00000026633
0.7857142857142857	0.21428571428571427	2.642857142857143	4.428571428571429	0.0	2.5	0.2857142857142857	0.0	0.5714285714285714	1.3571428571428572	0.0	1.0	ENSXMAG00000023329
43.56666666666667	24.48333333333333	16.627777777777773	29.16111111111111	28.822222222222226	62.7	18.14444444444445	10.044444444444443	6.9	11.922222222222222	12.444444444444445	26.516666666666666	ENSXMAG00000006546
												ENSXMAG00000006556
												ENSXMAG00000023120
												ENSXMAG00000024337
25.284883720930228	12.034883720930234	28.61627906976744	39.98255813953488	12.244186046511626	21.1453488372093	11.866279069767444	6.872093023255813	13.459302325581396	19.267441860465123	6.686046511627908	10.284883720930234	ENSXMAG00000006565
3.8581560283687937	2.7446808510638303	2.8581560283687937	2.524822695035461	4.680851063829787	4.695035460992909	1.7304964539007093	1.2056737588652482	1.1914893617021276	1.198581560283688	1.9645390070921984	2.0496453900709217	ENSXMAG00000029485
7.876923076923077	2.3230769230769237	9.276923076923078	3.246153846153846	4.076923076923077	3.292307692307692	2.507692307692308	0.6923076923076923	2.907692307692308	1.4	1.2769230769230768	1.1538461538461535	ENSXMAG00000021243
7.2666666666666675	6.466666666666668	6.6	6.533333333333332	4.333333333333333	6.466666666666668	2.1333333333333333	2.0	1.8666666666666667	1.8	1.4	2.0	ENSXMAG00000006591
												ENSXMAG00000028692
1.8	1.0	0.4	2.0	0.0	1.8	1.2	0.8	0.0	1.2	0.0	1.2	ENSXMAG00000022936
3.2190476190476187	1.0095238095238095	3.923809523809524	5.019047619047619	2.361904761904762	4.6952380952380945	1.5809523809523809	0.4380952380952381	1.542857142857143	2.1714285714285717	1.0	1.7238095238095241	ENSXMAG00000002702
3.821428571428572	1.6428571428571428	2.1785714285714284	5.035714285714286	4.035714285714286	1.8571428571428568	0.9285714285714286	0.6785714285714286	0.8571428571428571	1.4285714285714286	1.0714285714285714	0.5357142857142857	ENSXMAG00000026375
8.771812080536913	8.543624161073826	6.469798657718121	6.12751677852349	5.932885906040268	10.691275167785237	6.322147651006713	6.2617449664429525	4.342281879194632	4.778523489932887	3.8187919463087248	7.1879194630872485	ENSXMAG00000002727
23.2327868852459	19.30163934426229	19.022950819672133	17.60983606557377	16.052459016393446	23.49508196721311	8.580327868852459	7.449180327868852	7.0426229508196725	6.488524590163935	6.052459016393442	8.855737704918033	ENSXMAG00000025655
3.2686567164179103	3.0522388059701493	5.492537313432837	2.485074626865672	0.9104477611940298	4.067164179104478	0.9179104477611941	0.7611940298507462	1.291044776119403	0.6119402985074627	0.2462686567164179	0.9552238805970148	ENSXMAG00000020338
24.091796875	37.35546875	23.068359375	26.7265625	14.8203125	32.3203125	10.01171875	15.6640625	9.6015625	10.76953125	6.140625	13.01171875	ENSXMAG00000002736
20.633181126331813	15.412480974124811	20.984779299847794	19.392694063926943	15.80517503805175	19.838660578386605	9.047184170471844	6.624048706240487	9.284627092846273	8.187214611872147	6.6636225266362255	8.509893455098934	ENSXMAG00000002781
11.0	6.940476190476191	5.803571428571429	5.2023809523809526	5.5892857142857135	7.559523809523809	2.946428571428572	1.8333333333333333	1.6607142857142858	1.380952380952381	1.5297619047619049	1.9047619047619049	ENSXMAG00000023022
16.306451612903224	25.258064516129032	22.008064516129032	17.975806451612907	12.967741935483868	21.806451612903228	5.153225806451613	7.854838709677418	7.379032258064517	6.145161290322582	4.096774193548387	6.854838709677418	ENSXMAG00000021649
5.333333333333333	2.462962962962963	2.4722222222222223	3.5092592592592586	8.231481481481481	5.203703703703703	1.1388888888888888	0.5648148148148148	0.6851851851851852	0.6018518518518519	1.7407407407407407	0.9351851851851852	ENSXMAG00000002820
133.56701030927834	113.09278350515464	139.41237113402065	124.39175257731961	120.51546391752579	118.58762886597937	92.96907216494844	69.67010309278349	87.95876288659794	76.44329896907216	73.75257731958762	73.3917525773196	ENSXMAG00000002821
25.6030701754386	32.723684210526315	24.97368421052632	27.364035087719298	18.63157894736842	30.592105263157894	11.116228070175438	14.554824561403509	11.552631578947368	11.951754385964911	8.274122807017545	13.732456140350877	ENSXMAG00000002827
31.05309734513275	40.2566371681416	29.168141592920357	26.876106194690266	19.4424778761062	32.10619469026549	14.49557522123894	21.017699115044252	16.035398230088493	13.4070796460177	9.973451327433626	17.548672566371682	ENSXMAG00000002855
8.188073394495412	7.7889908256880735	5.761467889908258	8.720183486238533	5.9357798165137625	10.137614678899082	4.215596330275228	4.564220183486238	3.3027522935779823	4.261467889908257	3.201834862385321	5.353211009174312	ENSXMAG00000021346
47.10362694300518	35.259067357512954	43.818652849740936	41.4300518134715	24.958549222797927	47.27461139896373	15.787564766839376	12.202072538860106	15.518134715025909	13.398963730569946	8.352331606217616	15.585492227979277	ENSXMAG00000002884
7.086633663366338	6.9405940594059405	6.405940594059406	6.475247524752477	5.6782178217821775	8.341584158415841	3.1608910891089113	3.1485148514851486	2.8490099009900987	2.7648514851485153	2.3465346534653464	3.7747524752475248	ENSXMAG00000002902
7.993939393939394	7.664646464646465	6.767676767676767	7.074747474747475	6.729292929292929	8.533333333333333	3.721212121212121	3.4363636363636365	3.0686868686868687	3.0949494949494953	2.8383838383838382	3.935353535353536	ENSXMAG00000002912
4.256410256410256	2.097435897435897	3.692307692307693	5.682051282051282	2.6615384615384614	2.3641025641025637	1.4974358974358974	0.6717948717948717	1.0564102564102564	1.7487179487179487	0.9128205128205128	0.7179487179487181	ENSXMAG00000002967
10.392344497607656	8.684210526315791	8.330143540669857	5.679425837320575	6.7990430622009566	10.033492822966505	5.076555023923445	3.971291866028708	4.100478468899522	2.7655502392344498	3.248803827751196	4.751196172248804	ENSXMAG00000002976
5.428571428571429	2.85	5.132142857142857	2.4571428571428573	7.6	6.225	1.8	1.2178571428571427	1.8714285714285717	0.9678571428571427	2.7142857142857144	2.217857142857143	ENSXMAG00000002985
												ENSXMAG00000003008
10.658333333333333	10.5	9.325	10.708333333333334	9.783333333333333	11.9	6.1416666666666675	6.441666666666666	5.075	6.2	5.633333333333334	6.8	ENSXMAG00000003029
159.9803921568627	151.40196078431373	102.01470588235294	122.99509803921568	112.07843137254902	154.67156862745097	82.3529411764706	78.71078431372548	48.27450980392157	62.161764705882355	54.700980392156865	73.75490196078431	ENSXMAG00000003042
13.842767295597485	9.037735849056604	12.962264150943394	26.28930817610063	10.308176100628929	13.031446540880506	2.9559748427672954	1.8679245283018868	2.7044025157232703	4.911949685534591	2.289308176100629	2.748427672955975	ENSXMAG00000026201
												ENSXMAG00000021117
												ENSXMAG00000027921
												ENSXMAG00000024466
												ENSXMAG00000022201
5.508771929824562	2.8771929824561404	3.684210526315789	3.877192982456141	4.649122807017544	5.228070175438597	2.280701754385965	1.4035087719298245	1.4385964912280702	1.8771929824561404	1.8421052631578947	2.1929824561403506	ENSXMAG00000024223
2.6144578313253013	2.2289156626506026	2.8915662650602414	2.240963855421686	1.2048192771084338	3.27710843373494	3.3855421686746987	1.6746987951807228	1.7349397590361446	1.867469879518072	0.5662650602409639	3.843373493975904	ENSXMAG00000022625
26.41258741258741	38.447552447552454	25.97902097902098	26.853146853146853	18.916083916083924	30.006993006993014	18.53846153846154	26.3986013986014	18.47552447552448	18.846153846153847	13.0	21.720279720279716	ENSXMAG00000010312
13.931372549019608	15.607843137254903	10.833333333333336	14.84313725490196	20.529411764705888	23.823529411764714	7.019607843137255	8.57843137254902	5.421568627450982	6.735294117647059	9.911764705882351	11.284313725490195	ENSXMAG00000010316
16.349056603773587	30.018867924528305	16.924528301886788	18.306603773584907	11.29245283018868	17.952830188679247	10.54245283018868	19.22641509433962	11.028301886792452	12.259433962264152	7.570754716981133	10.70754716981132	ENSXMAG00000010329
												ENSXMAG00000027128
0.16666666666666666	1.1666666666666667	3.1666666666666665	3.1666666666666665	1.3333333333333333	2.0	0.0	0.5	0.6666666666666666	0.3333333333333333	0.16666666666666666	1.0	ENSXMAG00000023011
8.307692307692307	7.230769230769232	8.192307692307693	11.615384615384615	7.384615384615384	6.5769230769230775	2.5769230769230766	1.807692307692308	2.5384615384615383	3.692307692307693	2.0	1.6923076923076923	ENSXMAG00000023103
												ENSXMAG00000023307
												ENSXMAG00000022671
												ENSXMAG00000020116
2.0625	1.84375	1.09375	1.78125	2.0625	3.25	0.84375	0.625	0.4375	1.0	0.59375	1.15625	ENSXMAG00000019906
1.4	1.7333333333333334	0.8666666666666667	2.0	2.1333333333333333	4.333333333333333	0.9333333333333332	0.5333333333333333	0.2	1.3333333333333333	0.7333333333333333	1.9333333333333331	ENSXMAG00000027945
8.193548387096774	5.838709677419355	6.387096774193548	5.645161290322582	4.806451612903227	6.67741935483871	4.225806451612904	2.9032258064516134	3.4838709677419355	2.967741935483871	2.7419354838709675	3.612903225806452	ENSXMAG00000026063
1.9230769230769231	0.3076923076923077	1.5384615384615383	3.3846153846153846	0.6153846153846154	4.384615384615385	0.7692307692307693	0.15384615384615385	0.4615384615384616	0.9230769230769232	0.07692307692307693	1.4615384615384617	ENSXMAG00000021267
2.5	2.5	0.0	1.5	2.0	2.0	1.5	0.5	1.0	1.0	0.0	2.0	ENSXMAG00000010358
27.375	42.375	20.25	18.875	15.125	27.5	3.5	6.0	3.625	2.625	2.625	5.0	ENSXMAG00000024015
24.876404494382022	28.486891385767787	18.805243445692888	19.411985018726593	16.805243445692884	19.853932584269664	12.655430711610489	15.808988764044946	9.906367041198502	10.149812734082396	8.52059925093633	10.524344569288392	ENSXMAG00000010366
												ENSXMAG00000029185
9.551181102362207	10.291338582677165	7.480314960629921	5.2204724409448815	9.929133858267717	16.433070866141733	7.354330708661418	7.0708661417322825	4.480314960629921	3.4803149606299213	6.787401574803151	10.0	ENSXMAG00000028202
												ENSXMAG00000021315
												ENSXMAG00000025857
119.6	90.928	125.88	120.22399999999999	64.488	99.68799999999999	50.784	36.391999999999996	56.696000000000005	49.888000000000005	26.552	40.384	ENSXMAG00000021627
56.3953488372093	87.953488372093	64.20930232558139	60.32558139534883	34.325581395348834	93.046511627907	17.558139534883722	28.162790697674414	21.232558139534884	18.209302325581394	10.27906976744186	28.627906976744185	ENSXMAG00000010421
4.76	3.72	4.0	2.8	2.28	3.0	1.08	0.12	0.16	0.52	0.68	0.52	ENSXMAG00000023222
												ENSXMAG00000025600
113.95333333333332	119.45333333333332	116.55333333333333	105.26666666666668	94.26	97.64	54.026666666666664	56.91333333333333	56.22666666666667	54.33333333333334	44.76666666666666	46.25333333333333	ENSXMAG00000021288
19.451923076923077	32.733974358974365	6.512820512820514	11.919871794871796	30.153846153846153	29.20833333333333	8.371794871794872	14.801282051282053	3.1314102564102564	5.375	13.618589743589745	13.612179487179489	ENSXMAG00000022573
15.267605633802814	25.28169014084507	5.138832997987928	9.33199195171026	24.43661971830986	23.058350100603622	7.126760563380282	11.979879275653925	2.6297786720321934	4.529175050301812	11.49496981891348	11.396378269617705	ENSXMAG00000010472
