	CHROM	BIN_START	BIN_END	N_VARIANTS	PI_all	PI_female	PI_male	MEAN_FST	SNP_COUNT_all	SNP_COUNT_female	SNP_COUNT_male	Dxy	pFemaleSpecific	pMaleSpecific	pSexSpecific	meanDiffA1	female_r2	male_r2
147	13	15200001	15300000	670	0.00204142	0.00149168	0.00205094	-0.0130696	3311	270	509	NA	0.0	0.019329507701600725	0.019329507701600725	0.04094841565900846	0.2553131845682452	0.40225754627643967
148	13	15300001	15400000	972	0.00306711	0.00222169	0.00307873	0.00577839	3948	390	745	NA	0.0	0.02507598784194529	0.02507598784194529	0.050996082775240995	0.24271397696711505	0.4163631187084791
149	13	15400001	15500000	1218	0.00375705	0.00379679	0.00375339	-0.0311776	4687	681	891	NA	0.0	0.0072541071047578405	0.0072541071047578405	0.042620821737270005	0.20321095008226614	0.26407627526269734
150	13	15500001	15600000	1353	0.00404226	0.00336011	0.00405128	-0.0210963	5371	617	1010	NA	0.0	0.014522435300688885	0.014522435300688885	0.04827212937010809	0.2880857609960634	0.37894628527817537
151	13	15600001	15700000	1454	0.00447465	0.00441178	0.00447436	-0.0326111	5684	771	1087	NA	0.0	0.00809289232934553	0.00809289232934553	0.04292025224907391	0.1853567521406256	0.2616283876292343
152	13	15700001	15800000	898	0.00271845	0.00233341	0.00272732	-0.0573524	4074	415	656	NA	0.0	0.008836524300441826	0.008836524300441826	0.039439137340216326	0.29718822277718787	0.3202070688202216
153	13	15800001	15900000	1284	0.00380181	0.00337669	0.00379771	-0.0316133	5998	633	966	NA	0.0	0.009003001000333445	0.009003001000333445	0.040206152604340566	0.30073782405688504	0.3251560883929571
154	13	15900001	16000000	1339	0.00404892	0.00286519	0.00407041	-0.0162844	6090	543	993	NA	0.0	0.017405582922824302	0.017405582922824302	0.04550187151076772	0.3179427873616956	0.408493890884533
155	13	16000001	16100000	840	0.00240371	0.00192337	0.00240515	-0.012512200000000001	5153	351	598	NA	0.0	0.009119130772215754	0.009119130772215754	0.03228204237716061	0.35746824793878096	0.35294957243650277
156	13	16100001	16200000	1124	0.00295489	0.00206333	0.00296716	-0.0354387	6040	384	716	NA	0.0003311806590495115	0.009107468123861567	0.009438648782911079	0.03487059721531577	0.45491034276333586	0.44179889667919464
157	13	16200001	16300000	1094	0.0031497	0.00216168	0.0031358000000000002	0.0154543	5367	388	740	NA	0.0001863238308179616	0.019750326066703933	0.019936649897521894	0.046205326437640026	0.3695976976521342	0.604698831376588
158	13	16300001	16400000	709	0.00215139	0.00215835	0.00213721	-0.0124702	3021	387	499	0.002265590460499996	0.0	0.010261502813637868	0.010261502813637868	0.04441992552135054	0.24882910134731784	0.34538284770643124
159	13	16400001	16500000	1169	0.00361694	0.00334839	0.00358414	-0.0082899	5633	578	860	NA	0.0	0.012247071352502662	0.012247071352502662	0.04510260842516886	0.30703532995361726	0.4457611781890119
160	13	16500001	16600000	1245	0.00356628	0.00311341	0.00356586	-0.0351922	5837	553	875	NA	0.0	0.010109664153529815	0.010109664153529815	0.04042350701182924	0.27684185618372226	0.3573018654703143
161	13	16600001	16700000	853	0.00256688	0.00202335	0.00258122	-0.0427537	5034	381	630	NA	0.0	0.01092570520460866	0.01092570520460866	0.032669609190372	0.2915268366088571	0.33576840587209283
162	13	16700001	16800000	978	0.00297407	0.00171667	0.00297381	0.0184638	5433	321	723	NA	0.0	0.030922142462727776	0.030922142462727776	0.04295186018057859	0.3669495684876886	0.5718614221756401
163	13	16800001	16900000	1152	0.00335433	0.00226676	0.00335631	0.0196652	5392	421	777	NA	0.0	0.022811572700296736	0.022811572700296736	0.04577495543154762	0.37082249246694843	0.5036410349898608
164	13	16900001	17000000	1233	0.00356564	0.00291007	0.00357321	-0.023094	5853	523	857	NA	0.0	0.011959678797198017	0.011959678797198017	0.03999800331623931	0.2914407322406022	0.3906978216714765
165	13	17000001	17100000	1436	0.00412049	0.00386337	0.00409992	-0.0101385	6104	692	941	NA	0.0	0.010483210483210484	0.010483210483210484	0.0446656980662078	0.29847882842112194	0.3479302333557053
166	13	17100001	17200000	1438	0.00386325	0.00322847	0.00384166	-0.00696572	5605	593	924	0.004104849886499989	0.0	0.012669521770164168	0.012669521770164168	0.05065272376873662	0.43032467193680474	0.42695022059450694
167	13	17200001	17300000	1223	0.00377974	0.00297348	0.00378123	-0.00443306	6168	548	891	NA	0.0	0.01264591439688716	0.01264591439688716	0.0415362519005848	0.3377171279262017	0.45499785630854644
168	13	17300001	17400000	1257	0.00362739	0.00190002	0.00362866	0.033653300000000004	6136	368	884	NA	0.0	0.02623859191655802	0.02623859191655802	0.04977297333333334	0.4852278616263837	0.6792479318129643
169	13	17400001	17500000	711	0.00226665	0.000515	0.00231074	0.0331583	5213	123	554	NA	0.0	0.02474582773834644	0.02474582773834644	0.03515627212893264	0.2317952374561247	0.6289001865491423
170	13	17500001	17600000	1635	0.0043766000000000005	0.00256338	0.00440956	-0.00968647	6012	461	1216	NA	0.0	0.02245508982035928	0.02245508982035928	0.05595573170609797	0.2984640554375268	0.424136351006841
171	13	17600001	17700000	906	0.00258582	0.00168	0.00256559	0.039044699999999995	5580	292	622	NA	0.0	0.02007168458781362	0.02007168458781362	0.038449376207577664	0.39636973151445487	0.6014874660354868
172	13	17700001	17800000	1233	0.00357625	0.00252842	0.00357209	0.00720375	5586	434	854	NA	0.00017901897601145723	0.019513068385248838	0.019692087361260293	0.047112247053539336	0.31392505008993804	0.4263361792343867
173	13	17800001	17900000	1255	0.00364664	0.00203172	0.00360726	0.0486077	6350	357	823	NA	0.0	0.026456692913385826	0.026456692913385826	0.05159360861334595	0.5541423850558576	0.6514307425024308
174	13	17900001	18000000	1222	0.00360944	0.00283674	0.00359418	0.00320629	5723	520	882	NA	0.00034946706272933774	0.013629215446444173	0.01397868250917351	0.046252369607843145	0.4096905052586831	0.5033803652916026
175	13	18000001	18100000	1363	0.00389382	0.00375513	0.00387978	-0.035394999999999996	6349	682	943	NA	0.0	0.006772720113403686	0.006772720113403686	0.03869312367134521	0.2635848716982471	0.3514311800094655
176	13	18100001	18200000	1333	0.00373387	0.00363836	0.0037363	-0.0559134	5846	648	898	0.0038006434184999953	0.0	0.005131713992473486	0.005131713992473486	0.037286041823469035	0.22088116239502215	0.28417702647590753
177	13	18200001	18300000	1226	0.00373316	0.00339669	0.00370572	-0.00365248	5089	609	856	NA	0.0	0.015324165029469547	0.015324165029469547	0.05013577737556561	0.266480709379437	0.4488267037430863
178	13	18300001	18400000	1174	0.00352884	0.00265171	0.00353204	-0.00474876	5679	500	882	NA	0.0	0.013208876364917225	0.013208876364917225	0.044661311001061195	0.3147869699144054	0.440437042414429
179	13	18400001	18500000	1263	0.00378865	0.00334836	0.00377034	-0.0204767	6029	617	926	NA	0.0	0.0077956543373693815	0.0077956543373693815	0.04325303631386861	0.38293956624741	0.3771045419053038
180	13	18500001	18600000	1292	0.0040099	0.00378513	0.00399145	-0.00914174	5097	657	956	NA	0.0	0.012752599568373553	0.012752599568373553	0.04868067161923454	0.2618559729732631	0.3732035130585174
181	13	18600001	18700000	1196	0.0034038000000000002	0.00337695	0.00334091	0.0226902	5412	584	783	NA	0.0	0.016999260901699925	0.016999260901699925	0.049797147630507216	0.33023357639644696	0.4465697474106809
182	13	18700001	18800000	1310	0.0038003	0.00335506	0.00379324	-0.0254573	5672	601	913	NA	0.0	0.01110719322990127	0.01110719322990127	0.04477671233021697	0.303768065150023	0.40199077249360954
183	13	18800001	18900000	1109	0.00324559	0.00256335	0.00325543	-0.0282147	5424	478	777	NA	0.0	0.011430678466076696	0.011430678466076696	0.039223131980070124	0.3083626107399186	0.3922749948511572
184	13	18900001	19000000	1310	0.00378437	0.00342503	0.00378921	-0.0366	5899	624	895	NA	0.0005085607730123749	0.007458891337514833	0.007967452110527209	0.038817751535720355	0.2647378485091837	0.2957969088078969
185	13	19000001	19100000	1125	0.00327439	0.00282336	0.00326627	-0.0142261	5689	536	752	NA	0.0	0.007382668307259624	0.007382668307259624	0.03893446328468437	0.3472691869549009	0.39579441335118765
186	13	19100001	19200000	1185	0.0035029	0.00367849	0.00347147	-0.0177112	5602	664	806	0.0037405705744999913	0.0	0.006069260978222063	0.006069260978222063	0.038749878489825064	0.2844542344169874	0.32033057937134585
187	13	19200001	19300000	1311	0.00401055	0.00293353	0.00396807	0.041203500000000004	6198	560	945	NA	0.0	0.022103904485317846	0.022103904485317846	0.05296305741966737	0.5001061028221586	0.6553688129743827
188	13	19300001	19400000	1201	0.00353882	0.00136675	0.00352313	0.0506404	5898	272	831	NA	0.00016954899966090201	0.039165818921668365	0.039335367921329266	0.05543903160851064	0.5318689544074404	0.8257543144243499
189	13	19400001	19500000	1449	0.00394438	0.00212004	0.00394489	0.0104702	6282	399	918	NA	0.0004775549188156638	0.027220630372492838	0.027698185291308502	0.05225409409134462	0.4991187086618196	0.603947505346259
190	13	19500001	19600000	1342	0.00377616	0.00260511	0.00374434	0.042611699999999995	5860	504	841	NA	0.0	0.019283276450511946	0.019283276450511946	0.05432276991286521	0.4898446351429999	0.5506829925909063
191	13	19600001	19700000	1104	0.00340739	0.00296177	0.00336366	0.03686230000000001	5765	529	766	NA	0.00017346053772766696	0.015611448395490026	0.015784908933217694	0.04516768402222994	0.3944573143560773	0.5067415680742541
192	13	19700001	19800000	1346	0.00373793	0.00288505	0.00372261	0.016955099999999997	6105	538	902	NA	0.00032754667540124465	0.01473960039305601	0.015067147068457255	0.047273204736928365	0.40327082773665374	0.4662452714987586
193	13	19800001	19900000	1238	0.00365369	0.00236349	0.00364234	0.0343976	6022	444	861	NA	0.0	0.02424846371034712	0.02424846371034712	0.04880355650291423	0.45962738651919427	0.5302817864383412
194	13	19900001	20000000	1154	0.00328512	0.00214842	0.00326442	0.0259936	5291	413	765	NA	0.000189000189000189	0.017766017766017765	0.017955017955017954	0.05132598770600494	0.6173033945043058	0.5166171043114804
195	13	20000001	20100000	1219	0.00373905	0.00211835	0.0037218000000000004	0.0382446	5673	428	883	NA	0.0	0.024678300722721664	0.024678300722721664	0.05393695129386742	0.5747482835549582	0.6773481605236717
196	13	20100001	20200000	885	0.00259149	0.00146168	0.00257017	0.04195669999999999	5303	273	585	NA	0.0007542900245144258	0.020931548180275317	0.021685838204789743	0.04355757906580938	0.6304416948647878	0.5886589484880592
197	13	20200001	20300000	1177	0.0034484000000000003	0.00185833	0.00342797	0.0449091	5967	353	805	NA	0.0005026809651474531	0.026306970509383378	0.02680965147453083	0.050240928835179596	0.6160903910176903	0.6862449357738857
198	13	20300001	20400000	1166	0.00339901	0.00204668	0.00340327	0.0109612	5843	394	804	NA	0.00017117425539198904	0.019342690859294763	0.01951386511468675	0.04618905328981274	0.4570438203744809	0.6023699714171902
199	13	20400001	20500000	950	0.00279865	0.00175339	0.00277902	0.0373228	5551	341	639	NA	0.0	0.01711403350747613	0.01711403350747613	0.04302651674805571	0.4868695543701633	0.59283364579714
200	13	20500001	20600000	879	0.00249756	0.00181835	0.00248	0.030910700000000003	5380	340	580	NA	0.0	0.016728624535315983	0.016728624535315983	0.03763787691877794	0.37652528293013265	0.5809983586430278
201	13	20600001	20700000	811	0.00224562	0.00174333	0.00224868	-0.016865099999999997	5263	314	546	NA	0.0	0.007220216606498195	0.007220216606498195	0.030185062756653988	0.3636745701621246	0.40339401591962637
202	13	20700001	20800000	961	0.00283256	0.00237006	0.00281319	0.0177337	5536	424	665	NA	0.001445086705202312	0.009934971098265896	0.011380057803468208	0.03829878392469225	0.38370058161143217	0.41937134260079617
203	13	20800001	20900000	1108	0.00341463	0.00266678	0.00338763	0.0241099	6112	488	812	NA	0.0001636125654450262	0.017179319371727748	0.017342931937172776	0.04316545040157351	0.4167712039184152	0.5433231291325885
204	13	20900001	21000000	916	0.00262962	0.00210835	0.00261009	0.0182445	5159	388	576	NA	0.0	0.016669897266912193	0.016669897266912193	0.03841257700814901	0.3491115410399923	0.49339354414989095
205	13	21000001	21100000	1034	0.00293783	0.00238337	0.00290624	0.011418000000000001	5850	433	684	NA	0.0013675213675213675	0.014358974358974359	0.015726495726495728	0.039570226749957214	0.38638312691756244	0.5402433403998346
206	13	21100001	21200000	1217	0.00361656	0.00282336	0.00360398	0.0223497	5904	500	830	NA	0.0040650406504065045	0.01592140921409214	0.019986449864498646	0.044766965321349834	0.3650413696416315	0.42636903185524677
207	13	21200001	21300000	1113	0.00317957	0.00270338	0.00317462	-0.017528	5399	494	742	NA	0.0	0.012409705501018707	0.012409705501018707	0.040130057966982005	0.3026047679115886	0.41285405747897763
208	13	21300001	21400000	1199	0.00337217	0.00244506	0.00337076	0.00867172	5825	453	804	NA	0.0	0.014761414349467903	0.014761414349467903	0.04428449967337115	0.3961464186639091	0.48836520833579167
209	13	21400001	21500000	1103	0.00319003	0.00267004	0.0031783000000000002	-0.00926195	5749	483	736	NA	0.00017397355601948505	0.012352122477383438	0.012526096033402923	0.03906613085624783	0.3329292367246938	0.40006461551302824
210	13	21500001	21600000	1228	0.00370559	0.00284671	0.00368949	0.0132125	5900	507	896	NA	0.0	0.01677966101694915	0.01677966101694915	0.0471968462962963	0.42919811363468874	0.49633572527280473
211	13	21600001	21700000	1258	0.00364529	0.00287341	0.00363259	0.012740799999999998	6113	543	845	NA	0.0	0.015540651071486994	0.015540651071486994	0.04438827060466644	0.339911372233229	0.44819792214481813
212	13	21700001	21800000	1229	0.00350805	0.00289336	0.00345995	0.034281400000000004	6076	557	799	NA	0.00016458196181698485	0.016129032258064516	0.0162936142198815	0.04646744669087308	0.5350413663845921	0.48111590302805834
213	13	21800001	21900000	1321	0.00370736	0.00306674	0.00369884	-0.0106644	6238	557	898	NA	0.0	0.0110612375761462	0.0110612375761462	0.04152137527675277	0.3562302203802295	0.4187511123457743
214	13	21900001	22000000	968	0.00282691	0.00179335	0.00282593	0.00516723	6108	342	670	NA	0.0	0.014079895219384414	0.014079895219384414	0.03567830425740953	0.5829584070967386	0.5394796272366554
215	13	22000001	22100000	1402	0.0040924	0.0038366999999999997	0.00409148	-0.029960200000000003	5760	676	943	NA	0.00017361111111111112	0.0109375	0.011111111111111112	0.041194059867963866	0.20939839863357312	0.32311512998252107
216	13	22100001	22200000	1193	0.00329213	0.00264336	0.00326638	0.00910564	6371	491	754	NA	0.0	0.010045518756867053	0.010045518756867053	0.040444155962293796	0.47577829181555226	0.4814619799296506
217	13	22200001	22300000	1667	0.00463276	0.00490858	0.00459598	-0.0303368	5316	895	1163	NA	0.0	0.012791572610985704	0.012791572610985704	0.05625940866616429	0.23749027738178285	0.3739100045482724
218	13	22300001	22400000	1179	0.00321239	0.00340181	0.00318938	-0.043373300000000004	5583	637	738	NA	0.0	0.006627261329034569	0.006627261329034569	0.0359084284048089	0.22506406791825614	0.3054717841533413
219	13	22400001	22500000	1087	0.00312198	0.00275176	0.0030904	0.0109192	5944	502	712	NA	0.0006729475100942127	0.010262449528936743	0.010935397039030955	0.0396692582996633	0.3649859303028244	0.45111001089730324
220	13	22500001	22600000	1229	0.00369397	0.00306669	0.00369306	-0.00960015	5997	538	853	NA	0.00033350008337502084	0.01200600300150075	0.012339503084875771	0.040898779716193656	0.28950445709071215	0.4010076810954024
221	13	22600001	22700000	1211	0.00345019	0.00256169	0.00343493	-0.000319045	6020	496	804	NA	0.00016611295681063124	0.019269102990033222	0.019435215946843856	0.04375179720046659	0.364664095963489	0.5225811610885229
222	13	22700001	22800000	1009	0.00287372	0.00188835	0.00285975	0.0153442	5988	337	668	NA	0.0	0.018704074816299265	0.018704074816299265	0.03840578378197626	0.4507783354272228	0.6132362288088637
223	13	22800001	22900000	1208	0.00346532	0.00300503	0.00345013	-0.013185800000000001	5915	545	825	NA	0.0010143702451394759	0.0069315300084530854	0.00794590025359256	0.03980898013536379	0.4300134059425095	0.40655999295466916
224	13	22900001	23000000	1433	0.00415656	0.00387003	0.00413472	-0.017080599999999998	6371	697	967	NA	0.0003139224611520954	0.009417673834562863	0.009731596295714958	0.04267233092508246	0.3216087048276398	0.3532852598336167
225	13	23000001	23100000	1253	0.00346537	0.00314669	0.00344447	-0.00843573	6316	574	788	NA	0.0	0.008549715009499683	0.008549715009499683	0.038765732937262355	0.33849901033752694	0.3824807704338252
226	13	23100001	23200000	1096	0.00301607	0.00160172	0.00304195	-0.00134874	5800	322	696	NA	0.0	0.020689655172413793	0.020689655172413793	0.03960134416234888	0.4628916792779118	0.5515407326259083
227	13	23200001	23300000	1302	0.00367853	0.0021167	0.00368874	0.0181137	5658	399	842	NA	0.0	0.0272180982679392	0.0272180982679392	0.04966090988855475	0.3781140200648924	0.6105087971568361
228	13	23300001	23400000	1135	0.00321581	0.00266169	0.00321216	-0.0127221	5881	470	744	NA	0.0	0.01360312871960551	0.01360312871960551	0.038299556325557635	0.28516388482036115	0.42550423483274635
229	13	23400001	23500000	969	0.00274232	0.00231506	0.00274541	-0.0314995	5152	423	636	NA	0.0	0.009122670807453416	0.009122670807453416	0.03366331238594447	0.2772732793085998	0.3850293149185262
230	13	23500001	23600000	791	0.00219358	0.0016899999999999999	0.00220184	-0.0112946	4012	312	514	NA	0.0002492522432701894	0.010219341974077766	0.010468594217347957	0.03630825794602699	0.3138410832391104	0.3729233673003517
231	13	23600001	23700000	1025	0.00314584	0.00339339	0.0031138000000000003	0.00443049	3871	602	754	0.003377604300999995	0.0	0.006716610694910876	0.006716610694910876	0.04698921131490571	0.2984437690623641	0.3796821925502286
232	13	23700001	23800000	994	0.00300528	0.00222335	0.00299561	0.0186757	6083	408	715	NA	0.0	0.014959723820483314	0.014959723820483314	0.036859657307439106	0.35435501525012286	0.477703180796035
233	13	23800001	23900000	1241	0.00353812	0.00352836	0.00352295	-0.012309899999999999	5836	643	837	NA	0.0	0.00822481151473612	0.00822481151473612	0.0384323325330132	0.2417200426349183	0.28968574354924514
234	13	23900001	24000000	1344	0.00373392	0.00338008	0.00372197	-0.0190579	5805	620	872	NA	0.0006890611541774332	0.007062876830318691	0.007751937984496124	0.043412751362068965	0.3494290735482166	0.35937503822665884
235	13	24000001	24100000	1210	0.00334516	0.00275016	0.00334745	-0.0261767	5716	509	789	NA	0.0	0.011546536039188244	0.011546536039188244	0.04012572591426072	0.29819608592588925	0.3960417579952399
236	13	24100001	24200000	1246	0.00367598	0.00236837	0.00366031	0.0379388	5597	443	825	NA	0.0	0.02537073432195819	0.02537073432195819	0.05225135776586237	0.47532341921310267	0.5936795649484898
237	13	24200001	24300000	999	0.00281427	0.00122505	0.00282859	0.0125384	5345	228	678	NA	0.0	0.025631431244153416	0.025631431244153416	0.04391808648902234	0.45789850834455686	0.6603799691477839
238	13	24300001	24400000	1011	0.00296865	0.00151504	0.00294698	0.0530735	5710	280	725	NA	0.0	0.03257443082311734	0.03257443082311734	0.046369246840345005	0.35953652517555684	0.8213857447881567
239	13	24400001	24500000	1225	0.00346019	0.00135506	0.00339874	0.09569630000000001	6144	272	787	NA	0.0	0.046549479166666664	0.046549479166666664	0.05840404367816091	0.46259801602925466	1.1556350956873123
240	13	24500001	24600000	1132	0.00337623	0.00157168	0.0034027999999999997	0.0167083	5648	272	816	NA	0.0	0.023194050991501416	0.023194050991501416	0.04736655955255682	0.30908680431772745	0.5136911004433216
241	13	24600001	24700000	913	0.00272296	0.00222848	0.00273082	-0.0100167	3642	413	691	NA	0.0	0.019220208676551345	0.019220208676551345	0.048475015927252695	0.22661354520781601	0.3654293819582515
242	13	24700001	24800000	864	0.00271654	0.002735	0.00271846	-0.0301079	4006	471	667	NA	0.0	0.00798801797304044	0.00798801797304044	0.03485895845193508	0.17701850234527816	0.26483200055206674
243	13	24800001	24900000	751	0.00230216	0.00248169	0.00229957	-0.0271656	3548	445	559	NA	0.0	0.003945885005636978	0.003945885005636978	0.030351506447963802	0.1526101099786451	0.22548404097688857
244	13	24900001	25000000	1449	0.00466843	0.00522004	0.00465398	-0.011123000000000001	4394	899	1122	NA	0.0002275830678197542	0.0034137460172963133	0.0036413290851160674	0.049361993102663336	0.1558114557060984	0.20988015462207826
245	13	25000001	25100000	1079	0.00355904	0.003725	0.00356195	-0.0192912	3718	641	862	NA	0.0	0.006186121570736955	0.006186121570736955	0.043744917895586655	0.1409846170683325	0.2114429747244575
246	13	25100001	25200000	1229	0.00407818	0.004455	0.00406814	-0.021500400000000003	4866	757	988	NA	0.0	0.007603781339909577	0.007603781339909577	0.03769806378211716	0.14585179488196653	0.2240124350484643
247	13	25200001	25300000	645	0.0019128	0.00186835	0.00191488	-0.00870478	4602	323	454	0.0019119435025000038	0.0	0.0036940460669274227	0.0036940460669274227	0.02233459476314646	0.17994567239391535	0.23901001969286909
248	13	25300001	25400000	583	0.00190542	0.00155168	0.0019202000000000002	-0.017163499999999998	4648	303	445	NA	0.0002151462994836489	0.009036144578313253	0.009251290877796902	0.02246718834488735	0.15444517433647958	0.3017733179912776
249	13	25400001	25500000	695	0.00220701	0.00200833	0.00220694	-0.029712	4460	366	541	NA	0.0	0.004932735426008968	0.004932735426008968	0.03040212249887842	0.298349330936272	0.3385937860061467
250	13	25500001	25600000	633	0.00196635	0.00155	0.00195592	0.0131923	4780	285	484	NA	0.0	0.009414225941422594	0.009414225941422594	0.0308368616705045	0.48716101398495676	0.4077050922131581
251	13	25600001	25700000	1165	0.00380117	0.00413333	0.00377829	-0.0146531	5490	701	909	NA	0.0	0.009836065573770493	0.009836065573770493	0.03495276082361516	0.19007868546378553	0.22438075369122218
252	13	25700001	25800000	936	0.00289644	0.00266842	0.00289469	-0.0303211	5336	460	744	NA	0.0	0.0074962518740629685	0.0074962518740629685	0.03355471195346219	0.22349801031586694	0.283989478295978
253	13	25800001	25900000	1025	0.00292811	0.00273167	0.00293809	-0.0549216	5844	509	745	NA	0.0	0.0053045859000684465	0.0053045859000684465	0.02856670922787194	0.19709358676457508	0.2541525849474174
254	13	25900001	26000000	951	0.00274389	0.00250173	0.00274761	-0.0407316	4648	456	683	NA	0.0	0.006669535283993115	0.006669535283993115	0.034559477217915587	0.2386675212417304	0.3304256625580909
255	13	26000001	26100000	1294	0.00382614	0.00385003	0.00381096	-0.0265205	5606	680	923	NA	0.0	0.005351409204423832	0.005351409204423832	0.041008849901873326	0.2534033296390411	0.32453663195834653
256	13	26100001	26200000	976	0.00279872	0.00290341	0.00277894	-0.032422	5720	527	664	NA	0.0	0.006293706293706294	0.006293706293706294	0.03059741848225214	0.2532212286560439	0.305852505744338
257	13	26200001	26300000	1133	0.00329661	0.00252506	0.00330574	-0.0118913	5618	471	801	NA	0.0	0.011569953720185119	0.011569953720185119	0.04007376128227961	0.32936333831235964	0.39333409126378327
258	13	26300001	26400000	1092	0.00316803	0.0023118	0.00315542	1.78498e-05	5767	458	809	NA	0.0	0.015432633951794695	0.015432633951794695	0.04299582716199756	0.45209941287640854	0.5699659804674355
259	13	26400001	26500000	1117	0.00332216	0.00267507	0.00333477	-0.026957599999999998	5752	516	803	NA	0.0	0.01286509040333797	0.01286509040333797	0.03791497442348008	0.26200436579545744	0.38239775451988384
260	13	26500001	26600000	1106	0.00331331	0.00325833	0.00329028	0.0156325	5497	592	767	NA	0.0009094216078574026	0.011458712259003273	0.012368133866860677	0.04049462921593597	0.25914156179048803	0.31813078443422466
261	13	26600001	26700000	1182	0.00363934	0.00359015	0.00361432	-0.014471000000000001	5592	642	835	NA	0.0	0.011804686102664998	0.011804686102664998	0.041370683862291556	0.2525206619890177	0.3785508124453177
262	13	26700001	26800000	1147	0.00345397	0.00219168	0.00344892	0.0353418	5035	449	844	NA	0.0	0.0282025819265144	0.0282025819265144	0.05328092433192686	0.352043194331561	0.5841602931523509
263	13	26800001	26900000	1390	0.00421108	0.00410507	0.00416016	0.019213	5787	735	989	NA	0.0	0.013132884050457923	0.013132884050457923	0.051469304252376835	0.3357845491261747	0.4166094210754443
264	13	26900001	27000000	1271	0.00391228	0.00338675	0.00389902	0.014040500000000001	6072	619	955	NA	0.0	0.010869565217391304	0.010869565217391304	0.04335319489291599	0.31632975145748216	0.4009998905795886
265	13	27000001	27100000	1391	0.00424658	0.00330025	0.00422594	0.024522400000000003	5772	651	1044	NA	0.00017325017325017325	0.02234927234927235	0.02252252252252252	0.05515404777292577	0.39354937251899136	0.5050424046298749
266	13	27100001	27200000	1208	0.00350642	0.00345012	0.00349945	-0.0136982	4126	611	846	0.0036149514064999924	0.0	0.00896752302472128	0.00896752302472128	0.05083583468250122	0.2403240427511717	0.2875623270749433
267	13	27200001	27300000	1475	0.00419593	0.00417337	0.00413995	0.013538900000000001	6024	731	955	NA	0.00033200531208499334	0.01195219123505976	0.012284196547144754	0.04968997594684386	0.3430541964831741	0.4128813487914739
268	13	27300001	27400000	1407	0.00427269	0.00417184	0.00425087	-0.018943400000000003	6269	752	994	NA	0.0	0.00861244019138756	0.00861244019138756	0.042108719342483246	0.27830282053648864	0.36978169024763663
269	13	27400001	27500000	1094	0.00347013	0.00282336	0.00348965	-0.021717300000000002	5133	507	827	NA	0.0	0.016562743569758377	0.016562743569758377	0.040271229284460905	0.1793192594889915	0.32511815563623425
270	13	27500001	27600000	1295	0.00407735	0.00378006	0.00406885	0.00120541	4808	664	933	NA	0.0012479201331114808	0.015391014975041598	0.016638935108153077	0.04979565505828477	0.22720436187879045	0.3391153604649151
271	13	27600001	27700000	1115	0.00327243	0.00244839	0.00329394	-0.0239412	5050	453	786	NA	0.0	0.013069306930693069	0.013069306930693069	0.04126385951248514	0.24722357196877925	0.38387180506560864
272	13	27700001	27800000	1151	0.00341051	0.00294172	0.00342144	-0.029263	5112	541	829	NA	0.00019561815336463224	0.009780907668231613	0.009976525821596244	0.039943966725386575	0.2537113573919564	0.32304127781292635
273	13	27800001	27900000	1293	0.00381919	0.00381	0.00381243	-0.0383963	5951	691	907	NA	0.0	0.0067215594017812135	0.0067215594017812135	0.03710007557162071	0.20485711534814333	0.2673148162387994
274	13	27900001	28000000	1305	0.00392179	0.00408177	0.00390769	-0.0304314	5632	739	948	NA	0.0	0.006924715909090909	0.006924715909090909	0.03892939239921862	0.2118709227034427	0.24266605277588985
275	13	28000001	28100000	1194	0.00338864	0.00316503	0.0033775	-0.013627200000000003	5099	563	810	NA	0.00019611688566385565	0.00862914296920965	0.008825259854873504	0.04305520211972523	0.28925155758106347	0.32331261616585605
276	13	28100001	28200000	1306	0.00392477	0.00306838	0.00392329	-0.00544353	6045	582	984	NA	0.0008271298593879239	0.012903225806451613	0.013730355665839538	0.045552890366440064	0.37593790785977915	0.4257261110663453
277	13	28200001	28300000	1258	0.0038047	0.00373009	0.00376018	0.00789445	5557	656	877	NA	0.00035990642432967427	0.009897426669066043	0.010257333093395717	0.0480230105651548	0.3473886626306535	0.4294564922944651
278	13	28300001	28400000	1332	0.00383133	0.00277171	0.00381055	0.0188547	5842	512	905	NA	0.0	0.01968503937007874	0.01968503937007874	0.052456502774447675	0.4923998203344007	0.5236840953789244
279	13	28400001	28500000	1169	0.00328947	0.00248335	0.00329333	-0.0159888	4920	464	836	NA	0.0	0.01483739837398374	0.01483739837398374	0.04732398353708231	0.41798574191476523	0.4211173286641189
280	13	28500001	28600000	991	0.00295407	0.00175841	0.00296851	0.00198253	4992	341	701	NA	0.0	0.018830128205128204	0.018830128205128204	0.04404849063692987	0.45420630336169204	0.4885392414697735
281	13	28600001	28700000	731	0.00227611	0.00150336	0.00228161	-0.0171068	3455	270	573	NA	0.0	0.025759768451519536	0.025759768451519536	0.04664239135480128	0.26567505416125864	0.4958240437944048
0	14	1	100000	956	0.0030569000000000004	0.00316836	0.00306396	-0.02925	3303	556	751	0.003043373798000001	0.0	0.004241139048773099	0.004241139048773099	0.04307174495607392	0.13856732565140975	0.21444874006435924
